ID	TARGET
7464	2
9199	3
819	2
969	2
7778	3
548	2
8651	1
414	0
5781	3
2730	1
3759	1
3356	1
8881	0
4404	2
2135	1
168	2
746	1
5448	2
239	2
4605	2
2930	1
149	3
123	2
8630	1
9080	1
9027	1
5025	3
5733	3
7802	0
4324	1
805	2
332	2
3173	2
7745	2
59	1
4383	3
2749	2
7707	1
8679	1
2278	1
6395	1
1674	2
878	3
1618	2
1368	2
2062	1
8476	1
4797	2
3029	1
165	1
1587	2
502	2
7271	3
4579	1
4119	3
8793	0
3186	1
5290	1
2101	1
5871	1
936	3
1586	0
4121	2
227	2
1522	2
8683	3
6032	1
8391	2
8316	2
162	2
8085	3
5144	2
6188	3
4234	1
4918	3
7922	1
547	0
1391	1
5988	3
8618	1
5947	2
2615	3
8171	1
4902	3
3733	2
7801	3
5894	1
770	2
1046	3
4136	2
2055	1
6037	1
6404	2
8897	3
5927	3
8519	1
6117	2
3299	1
7512	2
2286	1
9012	2
7410	2
4829	2
4685	2
595	2
9084	2
2336	1
4623	3
7812	1
6815	2
1051	0
7527	2
3978	1
4824	2
6524	0
362	1
5542	2
709	1
8976	1
1243	2
9158	2
2494	1
2393	1
6963	2
5249	1
79	2
8787	1
2104	1
952	1
3157	2
8251	2
3156	1
6448	0
1179	2
432	2
5034	0
3167	1
3651	2
8471	1
8348	1
351	1
1340	1
6622	2
7301	2
588	2
6818	2
5186	1
6869	2
5774	2
5097	2
1363	2
197	2
3804	2
612	1
1505	3
1428	2
1370	2
7330	1
6573	3
7597	2
6186	1
6855	2
6714	1
6201	2
7488	2
774	3
9046	2
8423	1
1581	3
1218	3
4766	2
3655	1
793	0
5966	1
2224	3
2963	2
8731	1
8381	2
8237	2
7024	2
2193	1
3654	2
2802	1
2848	3
5782	3
2143	1
4137	3
1026	2
5850	1
868	1
1348	1
9011	2
321	3
7770	1
9138	1
2301	2
3440	2
3322	2
6360	1
876	2
5880	2
7649	1
8556	2
6640	2
2291	3
1995	3
5629	0
5640	2
2473	2
3232	2
409	0
6511	1
3503	1
1543	2
6601	1
2464	3
4577	3
7399	2
5840	3
7874	2
3895	1
6840	1
489	0
2544	1
7910	2
3396	2
1503	2
4357	2
2289	1
6516	1
5142	2
6854	2
8311	2
3753	0
6407	2
8199	2
5313	2
5402	2
7792	1
4155	2
3613	1
1885	2
468	2
1511	2
3122	1
2885	1
3256	1
3899	0
8621	1
2612	1
4112	2
4394	1
87	2
1574	1
8472	2
5799	1
6613	1
9062	0
2066	0
1924	1
5720	1
4831	1
4133	1
1585	1
658	0
6197	0
2721	1
47	1
3726	2
6850	1
5548	1
3824	3
3390	2
7236	1
4003	3
7459	1
4109	1
4710	1
7417	1
1073	2
2861	2
2664	2
1934	2
7437	2
3862	2
8534	3
3025	1
8871	1
5282	1
7044	1
7139	1
5070	1
313	2
6828	2
6764	3
1397	1
337	0
639	1
6078	1
1864	3
1849	1
862	1
9043	2
3714	1
1068	2
7968	0
3929	2
7620	1
1725	2
2368	0
9223	2
63	2
8363	1
5555	2
1244	1
340	2
494	3
2755	1
97	1
8069	2
6192	1
8329	2
1553	1
3312	2
9265	2
5334	2
7616	1
1883	1
184	1
4197	2
6938	2
1219	1
2761	3
152	0
2356	2
1596	2
3038	3
1649	1
1213	1
4103	1
9067	3
2901	2
3048	1
7639	2
8550	1
8312	0
3349	0
527	1
8947	1
6181	2
5362	1
6100	1
8984	2
8588	1
1349	2
4863	1
9238	2
2471	2
2362	2
8354	2
6319	1
2196	1
5639	3
9127	2
8751	3
447	2
7513	2
8106	3
5394	3
4759	1
4191	3
8077	1
8011	1
221	2
2982	2
7828	2
3059	2
5038	2
7978	0
3867	0
9194	2
2322	0
7377	3
418	1
4165	3
7681	2
3247	1
7205	2
1236	1
3457	3
7251	1
199	3
5147	0
8746	0
6293	1
6268	2
5341	3
4922	0
4975	2
5137	2
8783	2
4809	2
2413	2
3587	3
6436	1
6891	0
6410	2
5779	2
7340	1
1425	2
2720	2
5625	2
5477	0
5746	3
1065	2
8018	2
3727	2
220	3
9247	1
4618	0
2036	3
5266	3
3546	2
2093	1
9079	2
8043	2
1793	1
7405	1
5019	2
3719	3
1810	0
4625	0
8890	2
6220	2
6308	0
5247	2
2697	1
7197	0
4419	3
1778	0
9249	1
1464	3
3102	1
525	1
6915	1
2967	2
1806	1
7361	1
7550	1
1662	1
5750	2
2008	2
5809	2
739	1
3159	2
5998	0
2849	1
7461	2
8970	3
1605	1
1998	1
4921	1
3945	2
5364	2
5661	0
5788	1
7035	0
3399	1
372	3
4420	2
7833	2
4820	3
4530	2
5133	3
3668	1
6896	1
2877	1
7322	2
6210	1
2458	2
7012	3
577	0
1198	3
1280	1
537	3
3537	1
3145	3
1204	1
5621	1
6084	2
7275	2
5971	1
9226	2
6256	3
8276	1
3519	2
4776	1
6347	0
9183	1
1047	3
1389	1
4502	1
4985	0
6574	1
7648	2
7220	2
5811	2
1599	2
8137	1
5851	2
4825	2
788	2
5323	1
73	3
6074	2
